wtime,utime,stime,rss,pss,vmem,rchar,wchar,nthreads,nprocs,run_id,anomaly
53.0,54.87587638655296,5.642515259575952,343096,335073,634644,6129255,3693439,3,1,4,0
54.0,55.69516128905298,5.717720503015871,341758,334122,650482,6189060,3724458,4,1,4,0
55.0,56.87362017081288,5.848200223278881,360715,344487,768743,6237779,3752254,5,1,4,0
56.0,57.900964522876606,5.89972526096473,354822,343860,768403,6289931,3781278,3,1,4,0
57.0,58.85857427078938,6.003248408591634,358927,342887,784142,6338866,3809855,5,1,4,0
58.0,59.87165916433046,6.125829677257831,361878,350726,695216,6380749,3847390,4,1,4,0
59.0,60.716787204674105,6.259723574147655,350312,339255,694449,6429726,3880450,3,1,4,0
60.0,61.797525436678455,6.3938364627871245,359499,349574,762503,6483493,3910954,4,1,4,0
61.0,62.9853616343715,6.4737232461291345,374148,353187,721044,6536503,3945052,4,1,4,0
62.0,63.83762448860316,6.6090382070772336,365400,358010,714013,6585037,3978771,5,1,4,0
63.0,64.69866453763947,6.69140290985259,357678,348924,677768,6627753,4004629,3,1,4,0
64.0,65.75012989157365,6.764779646636043,377870,358697,766680,6680975,4033961,3,1,4,0
65.0,66.61090186251478,6.814926973608064,373806,364502,771427,6733073,4063912,3,1,4,0
66.0,67.46132297781469,6.888498499121405,378858,367385,730202,6787290,4095747,4,1,4,0
67.0,68.52951650484275,6.950342381500345,384824,373430,696413,6835919,4125075,5,1,4,0
68.0,69.57697949179656,7.067836041760245,391705,373807,820372,6877497,4154779,5,1,4,0
69.0,70.46407429611922,7.132314804536334,385761,372195,789514,6930166,4183395,4,1,4,0
70.0,71.59334587564999,7.2408531563107905,398664,378374,752519,6980120,4216542,4,1,4,0
71.0,72.43544621377822,7.303499932283313,395279,376493,761251,7037079,4242212,4,1,4,0
72.0,73.36847617347924,7.423941785569498,396436,380733,865360,7087222,4270930,3,1,4,0
73.0,74.4640232310007,7.502496335734285,398053,386474,816838,7136995,4295399,4,1,4,0
74.0,75.50958371508565,7.583365974495623,404665,384773,824784,7189081,4322310,5,1,4,0
75.0,76.54961209634706,7.697404506007129,410581,389309,844105,7236097,4353261,4,1,4,0
76.0,77.62412174792591,7.841299038378144,415909,394806,907422,7282871,4384270,3,1,4,0
77.0,78.68270683786142,7.990459143373841,404801,396060,783672,7332381,4413330,3,1,4,0
78.0,79.83241513377753,8.0761855045305,420390,401167,803940,7377779,4446702,5,1,4,0
79.0,80.85992207280553,8.22081816185219,428845,409142,836547,7426634,4480764,5,1,4,0
80.0,81.82043586575016,8.332050308682405,426806,403514,904992,7486332,4510556,3,1,4,0
81.0,82.9268715966285,8.472697166288818,412415,400193,762301,7541545,4541308,4,1,4,0
82.0,83.83056747442646,8.525482381104961,428529,407559,806805,7593085,4569950,5,1,4,0
83.0,84.9344042887272,8.578799666289754,429337,409844,812005,7650843,4601831,3,1,4,0
84.0,85.84639788030181,8.636257064060162,435847,413067,895471,7696719,4628249,3,1,4,0
85.0,86.8385501836822,8.766696364253542,440021,419975,904962,7759171,4663636,4,1,4,0
86.0,87.93422751097845,8.830492012049998,428574,406579,835186,7806869,4697056,4,1,4,0
87.0,88.98529121010706,8.898150513213976,439684,425069,840006,7866888,4723459,4,1,4,0
88.0,89.81956682822546,9.0066905034126,440543,429252,925961,7926885,4751092,5,1,4,0
89.0,90.79819069897985,9.152435089619495,440029,425340,797636,7968119,4782356,5,1,4,0
90.0,91.92293292296715,9.259146338327538,450472,427960,943962,8025454,4811341,4,1,4,0
91.0,93.12163891191564,9.382405918414475,437062,426291,823473,8074034,4842975,3,1,4,0
92.0,94.10835810460921,9.451179344763494,449605,430031,971647,8121195,4871897,3,1,4,0
93.0,94.94272839363126,9.592596750078359,461932,435989,907917,8173818,4906471,3,1,4,0
94.0,95.88920267778923,9.64818441493498,462617,438167,951567,8218778,4936496,3,1,4,0
95.0,96.88517187684765,9.726466315766075,461768,441103,853526,8271288,4973758,4,1,4,0
96.0,97.7145432881666,9.821838734899016,466045,443133,886210,8316584,5005566,3,1,4,0
97.0,98.86024688146935,9.894455950373628,458014,446991,952781,8367470,5031518,4,1,4,0
98.0,99.8757633234322,10.010832031784924,466869,448933,943143,8424146,5067777,3,1,4,0
99.0,100.84220956240874,10.128711275105294,460638,442378,971113,8476079,5101073,5,1,4,0
100.0,101.80108336425315,10.199897076966833,477463,454161,967035,8524280,5132214,4,1,4,0
101.0,102.61240677899096,10.25075620384002,476248,461792,965705,8576987,5164154,5,1,4,0
102.0,103.61995702755108,10.308187928639084,465901,454866,998568,8619955,5190586,4,1,4,0
103.0,104.61018746021155,10.358230717141812,487282,464997,959885,8665760,5215173,3,1,4,0
104.0,105.54854156302788,10.498770088691547,473495,455413,1021811,8713609,5245048,5,1,4,0
105.0,106.61201247979022,10.61093665821375,487175,462351,949449,8767543,5279184,3,1,4,0
106.0,107.57642537785745,10.67478018575077,479924,461794,926943,8819572,5310371,5,1,4,0
107.0,108.60513097939294,10.734031477970614,499942,474396,1055763,8872248,5345499,5,1,4,0
108.0,109.75914794930908,10.86579096441847,497480,478202,897762,8922111,5379463,5,1,4,0
109.0,110.7047026296763,10.996894923996102,496221,472004,927377,8968171,5409524,4,1,4,0
110.0,111.66387216555172,11.13963288801753,504335,480855,922281,9025611,5443076,4,1,4,0
111.0,112.81023375405846,11.205560236142977,500638,485753,1003700,9072122,5477644,4,1,4,0
112.0,113.7534713261536,11.30778771215893,495370,479835,1016118,9124218,5507403,4,1,4,0
113.0,114.72921648578108,11.369935317829174,510189,483148,920458,9173657,5536762,5,1,4,0
114.0,115.84954137472438,11.499499274306634,502956,488668,937806,9226472,5567183,4,1,4,0
115.0,116.88628813568096,11.59074775268735,506436,483287,972873,9273445,5589947,3,1,4,0
116.0,118.05984247518906,11.710330308345116,503209,490550,964999,9328708,5620789,4,1,4,0
117.0,119.04810765125795,11.763361676568188,528478,503213,971794,9385599,5652950,5,1,4,0
118.0,120.03971821461002,11.891154776277368,506748,492499,947183,9440556,5683383,3,1,4,0
119.0,120.85688956289661,11.964103404752414,523727,501769,1120159,9491344,5714417,4,1,4,0
120.0,121.73581082836134,12.098383840533081,524015,502619,1090073,9539168,5744287,5,1,4,0
121.0,122.75181055478205,12.16696968892491,513228,499181,984596,9603279,5768296,3,1,4,0
122.0,123.62665480957051,12.295979412684408,520980,501108,992656,9648321,5803284,5,1,4,0
123.0,124.60808816784343,12.359389985852399,536831,508763,983518,9702727,5832180,5,1,4,0
124.0,125.52141503989446,12.475731709684105,526509,502767,1021197,9754391,5860327,3,1,4,0
125.0,126.32974037217869,12.603657582205052,533614,503549,1045471,9804078,5894401,5,1,4,0
126.0,127.31978414319425,12.692280867316269,534106,508004,1154563,9855004,5927337,4,1,4,0
127.0,128.37829213609578,12.76671412870673,521355,498552,1093411,9902453,5958156,3,1,4,0
128.0,129.31358561468116,12.851166888171079,515806,494765,1027312,9954588,5990464,3,1,4,0
129.0,130.42419639929284,12.930826054069573,538098,508841,997604,10006172,6016999,3,1,4,0
130.0,131.28261797161068,13.04413271710507,521250,500682,1075061,10069561,6046757,4,1,4,0
131.0,132.1191346657795,13.098588891553074,522682,504468,1136524,10124915,6080641,3,1,4,0
132.0,133.29307126339793,13.152732530097278,522674,496188,957131,10177494,6108610,4,1,4,0
133.0,134.46173388248073,13.231509788082702,530859,501942,1135743,10230372,6135615,5,1,4,0
134.0,135.42435158188283,13.309207124252085,513878,494515,962004,10289570,6165850,5,1,4,0
135.0,136.392324337102,13.376914148069513,513071,500318,1067451,10334718,6196157,5,1,4,0
136.0,137.53273856902092,13.498595642728384,518784,496760,971964,10383804,6228099,4,1,4,0
137.0,138.5449470162393,13.550971935105263,520211,495611,1061234,10424268,6253965,5,1,4,0
138.0,139.39179253154617,13.693395412044307,515904,498484,977664,10477062,6276317,4,1,4,0
139.0,140.23774190863338,13.81914409469061,512918,488533,1034391,10531303,6309080,3,1,4,0
140.0,141.09019420395725,13.909439864901953,514582,494200,1049780,10576325,6335831,5,1,4,0
141.0,142.20250028569149,14.045333306895431,520064,503912,1064784,10633500,6364001,3,1,4,0
142.0,143.24325879192887,14.157148658634796,524407,501738,1087159,10679906,6387452,5,1,4,0
143.0,144.1631652683725,14.26417161479474,512217,494629,936133,10728194,6420521,4,1,4,0
144.0,145.0279946365338,14.345473400889347,528616,502739,1100239,10778791,6451572,5,1,4,0
145.0,145.8773800447874,14.461783868251212,505582,495608,941312,10836762,6482502,3,1,4,0
146.0,146.97393504830112,14.525753339359662,530163,503609,1097869,10882471,6513412,4,1,4,0
147.0,148.12828007614476,14.628243268797496,515534,499421,953540,10933928,6537232,4,1,4,0
148.0,149.14071143081324,14.68985427487146,527472,498374,1050600,10987802,6564276,4,1,4,0
149.0,150.24979546968729,14.784368968996832,524705,499544,1025644,11040644,6592921,4,1,4,0
150.0,151.16304683168394,14.89599608996705,527997,512797,1154698,11093671,6620675,4,1,4,0
151.0,152.19731234906558,14.96154643372095,525557,496205,1078614,11147479,6649861,5,1,4,0
152.0,153.17252788820363,15.03375839492871,521169,501132,956493,11194705,6680599,5,1,4,0
153.0,154.00760556507575,15.165084167440419,524525,503906,1091198,11253144,6713618,3,1,4,0
154.0,155.00255227486565,15.240655454163837,523106,495187,982214,11302588,6739178,5,1,4,0
155.0,156.14126697446522,15.300211059970685,519944,492028,995413,11351369,6769151,4,1,4,0
156.0,156.96197998159562,15.383280072097785,520788,496994,1016254,11408107,6801286,4,1,4,0
157.0,157.95282237238408,15.52679406612849,533590,503797,1126138,11454954,6828514,3,1,4,0
158.0,159.10212760280848,15.64617232228543,514810,498289,1121068,11506556,6857935,5,1,4,0
159.0,160.21815637459915,15.753715754310488,513457,498844,1114065,11552942,6889335,5,1,4,0
160.0,161.2155363664658,15.887757716460264,515235,504553,962600,11615538,6919369,3,1,4,0
161.0,162.0840742221713,16.00377644146345,512758,495968,935356,11677081,6951391,5,1,4,0
162.0,163.2234847006879,16.134890986344026,521589,499556,1111722,11726530,6981675,3,1,4,0
163.0,164.08473853362975,16.25060668656338,508294,492430,973530,11779129,7010740,5,1,4,0
164.0,164.9954668189086,16.387032468580458,1615892,1548998,1063866,11829155,7037221,3,1,4,1
165.0,165.8451768954895,16.49943328613199,1129145,1104908,1122330,11877412,7067963,4,1,4,1
166.0,166.82878054126064,16.575920773067878,521195,503977,977016,11928010,7098263,24,1,4,1
167.0,167.8804597124497,16.630032587352996,518947,494273,1011918,13924314,8293188,5,1,4,1
168.0,169.011307036844,16.690564612045,511103,499040,1097360,13966711,8324935,15,1,4,1
169.0,169.99584208019672,16.791809190606795,1103688,1052541,1066239,14018026,8358738,5,1,4,1
170.0,171.1841301888308,16.938986028666292,523973,498769,1139653,14067815,8386758,4,1,4,0
171.0,172.2224729838129,17.064932197288766,529100,507408,1086078,14119376,8414575,3,1,4,0
172.0,173.26423699792295,17.192476464309415,526029,498396,1010726,14168988,8442283,5,1,4,0
173.0,174.13435220977348,17.30885517650411,521864,493170,1107418,14217186,8467247,3,1,4,0
174.0,175.01039862358152,17.449203989768,507221,496600,1067044,14271561,8503260,4,1,4,0
175.0,176.04104908641492,17.57274992172221,515147,491945,1119645,14324226,8531914,3,1,4,0
176.0,177.12940084791708,17.648586262809328,508073,493521,1011303,14381207,8559338,3,1,4,0
177.0,178.0112835229762,17.748534491326403,521640,503354,1043873,14433680,8585958,4,1,4,0
178.0,179.00489059405325,17.83896879095809,514906,492768,993527,14482692,8614794,5,1,4,0
179.0,179.9473706185765,17.905507872768965,525882,501561,1003123,14535776,8642708,3,1,4,0
180.0,180.92287612100924,17.977745579243035,526939,500128,1158534,14575873,8677023,3,1,4,0
181.0,181.81172849621538,18.056261258066304,521321,497342,1142165,14636392,8703276,5,1,4,0
182.0,182.66801764182833,18.12362562456553,526742,501136,1059732,14687763,8728661,3,1,4,0
183.0,183.5962180534499,18.195356464489105,517087,495311,1128301,14748686,8760316,3,1,4,0
184.0,184.74378472018554,18.336995800591485,516649,504204,1003571,14794339,8789994,5,1,4,0
185.0,185.86587502398905,18.42131972141242,506864,496508,1084687,14838751,8819326,4,1,4,0
186.0,186.70653667747413,18.55407139037076,518584,498068,1065144,14890580,8851005,3,1,4,0
187.0,187.54166008238627,18.61051038480352,521661,497473,1088616,14942393,8881415,5,1,4,0
188.0,188.5388405739139,18.7586913237628,515708,503447,1076428,14994084,8911274,4,1,4,0
189.0,189.4497934547697,18.885170497891764,521409,502722,1071147,15045013,8937057,5,1,4,0
190.0,190.5791637727742,19.025842104599125,501618,486891,1073930,15091872,8962053,4,1,4,0
191.0,191.57363624460595,19.12843324175708,522667,501271,1022758,15134446,8989952,4,1,4,0
192.0,192.7147193407867,19.241887033577115,508776,491277,1088616,15185861,9016699,4,1,4,0
193.0,193.55799886824366,19.32796893651104,512274,498293,959678,15229448,9047506,4,1,4,0
194.0,194.74602969893505,19.421172058608423,509536,499459,957919,15272563,9072110,4,1,4,0
195.0,195.85287023576603,19.54624634004128,514612,498239,1073963,15320660,9100769,3,1,4,0
196.0,196.94562086099245,19.601243204041168,522929,502504,1098178,15372813,9130249,5,1,4,0
197.0,198.12170732548512,19.654898337581127,532390,503600,1150453,15432752,9160130,5,1,4,0
198.0,199.1098284215752,19.792390442353977,510569,496132,975123,15487649,9191327,4,1,4,0
199.0,199.96938398719993,19.853391206358925,516032,495951,940431,15544815,9220348,5,1,4,0
200.0,200.96814428553637,19.97549420129291,521142,499820,1043842,15598083,9248345,4,1,4,0
201.0,202.0942338213006,20.045448481022664,514911,492281,1107128,15649917,9282079,5,1,4,0
202.0,203.23805100488687,20.132069369664517,514107,497615,1125168,15712446,9311119,5,1,4,0
203.0,204.233469287138,20.2114243516086,518891,506740,1112052,15755832,9345376,5,1,4,0
204.0,205.32639017520773,20.310457900595637,520467,492468,1038843,15803766,9374401,3,1,4,0
205.0,206.22517125530342,20.44312404925432,527255,498299,1131149,15852090,9404352,3,1,4,0
206.0,207.11739007206737,20.580677458339093,515691,497038,972382,15906558,9433935,4,1,4,0
207.0,208.1518938930206,20.652881910858483,532071,510026,1153779,15951664,9464629,5,1,4,0
208.0,209.12059436052363,20.73664676077443,507834,497310,1029247,16005481,9493370,3,1,4,0
209.0,209.98501532429248,20.87033844669326,508492,497600,994482,16058379,9523658,3,1,4,0
210.0,211.08956032142382,20.929301946886813,506260,494846,1029053,16112446,9558250,3,1,4,0
211.0,212.1024193005142,20.990991630740343,524823,500046,1109269,16166422,9591397,4,1,4,0
212.0,213.11057622348085,21.088949772709157,515934,501350,978237,16224114,9624564,5,1,4,0
213.0,213.98630003135273,21.217964208320353,509138,495570,937197,16273868,9650538,4,1,4,0
214.0,214.8827562858591,21.30156182642884,515210,504943,1078464,16326518,9676998,5,1,4,0
215.0,215.95983943961218,21.358505017377865,511841,501355,1116320,16372836,9707651,3,1,4,0
216.0,217.10060067261273,21.505291772098513,522521,504259,1073672,16418012,9739964,3,1,4,0
217.0,217.97148553133846,21.649182904324224,519124,498359,964031,16476836,9768406,5,1,4,0
218.0,219.09642381981612,21.764373045955086,522849,501215,1075686,16522775,9796313,4,1,4,0
219.0,220.2116618865732,21.882560687266267,518051,498934,956662,16575982,9830495,3,1,4,0
220.0,221.33762661400334,22.02593022240148,526759,507288,1012120,16628637,9862553,3,1,4,0
221.0,222.37032413956007,22.140316563874887,525673,500581,952855,16684512,9895726,5,1,4,0
222.0,223.31106094703637,22.269157806806188,515836,500043,1029094,16726221,9924402,5,1,4,0
223.0,224.41946931568398,22.36550939367173,512395,497708,988176,16780677,9952842,5,1,4,0
224.0,225.4114474843128,22.438309653486613,524366,497420,964315,16830387,9985689,4,1,4,0
225.0,226.30019311687488,22.57156286866557,525030,501188,1009954,16877387,10014901,5,1,4,0
226.0,227.26114782093777,22.690001061613373,523795,504097,1078509,16926133,10043068,5,1,4,0
227.0,228.24423455744991,22.768957278742658,511979,496577,980763,16981317,10070328,4,1,4,0
228.0,229.2463726185666,22.88128483385874,513380,500632,953465,17034973,10098795,3,1,4,0
229.0,230.40539804873012,23.01293323207319,511689,500920,1032547,17084334,10131420,5,1,4,0
230.0,231.36986405376064,23.08996775470696,528936,501791,1111448,17128638,10156891,4,1,4,0
231.0,232.28378838057705,23.216782965579153,512956,491462,1093652,17173295,10188778,4,1,4,0
232.0,233.46872756365357,23.274017304478335,506191,495376,1006734,17227060,10216653,5,1,4,0
233.0,234.365506840026,23.38651218689243,506162,493170,1055060,17270672,10246022,3,1,4,0
234.0,235.16995335632285,23.53640554941286,515760,500164,1100288,17320081,10275584,5,1,4,0
235.0,236.30988176357133,23.673043023152754,510619,495495,1056550,17383486,10304921,3,1,4,0
236.0,237.49166007187858,23.810608828381753,518382,497518,1042419,17435784,10334060,3,1,4,0
237.0,238.56451285086774,23.92864454366558,511802,494028,933515,17489495,10362727,4,1,4,0
238.0,239.52757271254458,24.024763256425164,525516,497983,1006897,18991225,11265234,4,1,4,1
239.0,240.5450745866223,24.1424848096211,518493,494379,999617,19759436,11733801,3,1,4,1
240.0,241.67787521506096,24.224604043332313,532218,503789,1042085,19813415,11763876,22,1,4,1
241.0,242.8320113470396,24.329880897074208,529783,502396,1155116,21401966,12717475,4,1,4,1
242.0,243.67302170172397,24.43384888811914,529221,500751,996814,21457834,12745541,18,1,4,1
243.0,244.82022038862036,24.53822192321149,528001,498490,1064778,21508550,12774318,21,1,4,1
244.0,245.86716031510687,24.62942068225668,505714,489811,1110795,21576332,12802394,4,1,4,0
245.0,246.68007173596126,24.71470086529281,511837,497708,1047996,21623970,12834690,4,1,4,0
246.0,247.52346601698943,24.797736316728205,509394,496192,959477,21675916,12862429,4,1,4,0
247.0,248.34167970247492,24.870209402556153,523853,501236,1144136,21721945,12885691,5,1,4,0
248.0,249.5211031315091,24.964064127049937,526864,503098,1019227,21777605,12915865,5,1,4,0
249.0,250.4917102925758,25.025838692413487,513418,501623,933983,21830308,12945027,3,1,4,0
250.0,251.57795654491892,25.16599604664558,533070,506315,1051505,21876002,12973270,4,1,4,0
251.0,252.37864348145808,25.222964426616944,522673,497158,991126,21924916,13006005,3,1,4,0
252.0,253.4959122680883,25.3567062980918,519382,496951,1105010,21982275,13027804,3,1,4,0
253.0,254.48872642301362,25.430831138928237,524095,505189,989483,22039033,13062533,5,1,4,0
254.0,255.6581674909187,25.56615305687603,513925,500831,1093604,22082461,13095697,4,1,4,0
255.0,256.66652648742075,25.688179676350753,518827,498765,941395,22130631,13123813,5,1,4,0
256.0,257.7820465471104,25.83027718847696,522659,509232,1135040,22190238,13152460,5,1,4,0
257.0,258.8338332236545,25.967300485891315,525115,502888,954071,22239902,13183973,3,1,4,0
258.0,259.84204861271036,26.087409238248156,515215,499047,1120808,22291320,13215567,4,1,4,0
259.0,261.02134628825775,26.152577120557343,511413,496570,935619,22346954,13243665,3,1,4,0
260.0,262.0195859771079,26.257481652537805,525703,506632,1129753,22390793,13268815,3,1,4,0
261.0,263.1765413230976,26.34146445790035,522693,501034,1114662,22436595,13305156,3,1,4,0
262.0,263.9909723751515,26.480042021464392,517476,500122,1054497,22485476,13338025,4,1,4,0
263.0,265.05393991325116,26.61726487086987,532851,503381,966802,22542000,13368495,3,1,4,0
264.0,266.2186045449448,26.698668616109742,514607,504400,1054151,22597598,13399022,4,1,4,0
265.0,267.3783146767393,26.815838574037542,531161,502749,1087362,22651697,13430886,3,1,4,0
266.0,268.37233612894147,26.899667056743265,514522,504419,1040815,22701501,13463110,5,1,4,0
267.0,269.36117499532935,27.017486106282398,516655,502256,1060493,22757649,13486850,5,1,4,0
268.0,270.48538036917864,27.128873210721768,532867,502774,1165510,22807386,13515798,4,1,4,0
269.0,271.4193867232211,27.229968005966974,1298712,1237899,1144657,22860776,13544433,3,1,4,1
270.0,272.5942512932837,27.367808607373735,1950335,1864955,1069076,22915836,13573949,5,1,4,1
271.0,273.4945249415054,27.44241363394196,1783230,1699864,951514,22974820,13606261,4,1,4,1
272.0,274.32428407243066,27.572160300371852,519769,501546,963437,23025039,13630891,4,1,4,0
273.0,275.4330536534758,27.69111107266908,518657,493316,1083028,23073726,13656844,3,1,4,0
274.0,276.39494335568065,27.76923785964615,512593,499509,1124008,23130701,13684799,3,1,4,0
275.0,277.33725430310596,27.86140643510724,522873,497143,1032373,23188060,13715262,4,1,4,0
276.0,278.2656182850178,27.91830785215955,529508,500678,973880,23235843,13747758,4,1,4,0
277.0,279.4577951786922,28.02806551792988,528955,501708,1026817,23280818,13782652,5,1,4,0
278.0,280.4864658399215,28.16685461252743,519774,495218,1015641,23337413,13811793,3,1,4,0
279.0,281.683231616961,28.22863645486723,522873,499852,1149610,23379705,13844284,3,1,4,0
280.0,282.6206640122984,28.29183630086783,527674,506968,1094731,23421741,13876415,5,1,4,0
281.0,283.58625170776253,28.389292986113595,511108,493438,944091,23470899,13908040,5,1,4,0
282.0,284.470956787006,28.467415996519378,522809,495729,1011547,23521411,13937967,5,1,4,0
283.0,285.4431024335418,28.545108887660756,527450,504303,959655,23566112,13966768,3,1,4,0
284.0,286.26790457070325,28.658975901072438,519100,500387,1069982,23617221,13993572,3,1,4,0
285.0,287.06812771147645,28.750001538818868,526490,500755,1089359,23668553,14020177,5,1,4,0
286.0,288.0493571019186,28.8844662947078,516306,505111,941226,23716151,14051219,4,1,4,0
287.0,289.14776667175573,28.97735690678216,522083,496029,1009818,23776319,14081055,4,1,4,0
288.0,290.12259273834053,29.088884454946268,523481,497403,1131313,23828467,14109809,5,1,4,0
289.0,291.1297948980059,29.1786735928331,511263,496786,1089363,23884110,14141803,3,1,4,0
290.0,292.1080412562321,29.254275942550073,508974,498258,1033058,23926829,14171202,3,1,4,0
291.0,293.11876296820066,29.35140915319575,531296,506697,1059326,23969505,14198462,5,1,4,0
292.0,294.22900458730055,29.473457195804848,505253,491494,1110113,24021805,14227663,5,1,4,0
293.0,295.3505191035479,29.618738109872396,523592,494028,1093719,24081079,14260125,4,1,4,0
294.0,296.4857423210329,29.672954792462956,503216,493171,1097541,24126030,14287054,3,1,4,0
295.0,297.3707142842607,29.776137487231054,521808,507008,954197,24176746,14317682,3,1,4,0
296.0,298.35385206679825,29.88973408814965,507702,496928,956948,24220571,14347516,3,1,4,0
297.0,299.4862543452797,29.948306140823533,523935,498366,949604,24266978,14375233,4,1,4,0
298.0,300.6630059532306,30.081223243215767,513152,491926,1101823,24317943,14404353,4,1,4,0
299.0,301.68019930619226,30.15881844308157,525585,498688,1092006,24365480,14429638,4,1,4,0
300.0,302.6773992973929,30.296309637677354,533838,504332,998843,24408953,14459967,3,1,4,0
301.0,303.7832372058519,30.401570333852376,523523,501264,1146346,24452313,14485873,5,1,4,0
302.0,304.9799149312929,30.466778226620573,514079,499460,1121886,24492883,14519090,5,1,4,0
303.0,305.9502878106334,30.590700315642483,503843,492175,952182,24545266,14548814,3,1,4,0
304.0,306.81632768192736,30.65642316590449,525595,498360,1082098,24598254,14577099,5,1,4,0
305.0,307.95005040236214,30.778461009789318,515658,500734,1065990,24651217,14610580,4,1,4,0
306.0,309.03422048575413,30.909280831728257,522634,495040,941582,24696671,14637485,5,1,4,0
307.0,309.89225079455224,31.016833746241062,531020,503274,1102139,24751701,14665242,3,1,4,0
308.0,310.82165451324744,31.093942990840375,527181,504425,995600,24805234,14689754,5,1,4,0
309.0,311.84294387013944,31.187676767204916,519319,497356,1122005,24855271,14723683,5,1,4,0
310.0,312.9355300942702,31.290478812702016,532856,503629,1137862,24904487,14759301,5,1,4,0
311.0,314.0477887276922,31.407056922674297,524544,499451,1134125,24951241,14784280,5,1,4,0
312.0,314.9100812756242,31.520449476500985,529672,505735,1113913,25002202,14811833,5,1,4,0
313.0,315.796781543851,31.610491909437243,529266,510170,987590,25060288,14842043,5,1,4,0
314.0,316.894430549621,31.73630854618329,513996,494531,999322,25115978,14870496,22,1,4,1
315.0,317.74087549873065,31.863450182676843,521762,503847,1087130,25164697,14900402,17,1,4,1
316.0,318.74013959430044,31.983083302585143,535828,506524,1033790,27077257,16045969,5,1,4,1
317.0,319.75853645605713,32.06029877300583,517688,495146,1078868,27121749,16077191,19,1,4,1
318.0,320.6942782749074,32.1572384016773,522584,497124,1010920,27175400,16104309,18,1,4,1
319.0,321.81281276055813,32.250514101891625,1406863,1377268,950045,27221246,16134887,4,1,4,1
320.0,322.63497908485647,32.382193325486114,526348,499336,1056521,27274697,16161538,22,1,4,1
321.0,323.7459568827688,32.51301132357956,516505,498218,1071486,27339542,16190303,4,1,4,0
322.0,324.8043699820948,32.64961941404214,523702,499008,1051007,27386692,16215092,4,1,4,0
323.0,325.8072570123641,32.72273699217949,515080,504189,1059391,27451306,16243879,3,1,4,0
324.0,326.95620609135557,32.84758244887823,517869,490520,1022907,27503759,16272160,4,1,4,0
325.0,327.837104666569,32.9846223697458,518101,495130,1093884,27550011,16304991,5,1,4,0
326.0,328.95741428061876,33.05127144385214,522627,503349,1076606,27596034,16334813,3,1,4,0
327.0,329.8325240969234,33.10526514991463,518923,502763,1053333,27657859,16365181,5,1,4,0
328.0,331.0287025358126,33.165816004760224,510756,494707,1008308,27710324,16395114,4,1,4,0
329.0,331.8418084437685,33.276436242430414,518956,502798,1045329,27757493,16418726,3,1,4,0
330.0,332.8630873474397,33.368601029475975,519422,506634,945558,27806476,16442735,4,1,4,0
331.0,333.7302940731282,33.43810616586877,519021,499754,1072655,27858629,16471779,5,1,4,0
332.0,334.6934840997176,33.54093652304445,513837,494960,966921,27908586,16502615,3,1,4,0
333.0,335.5526627677874,33.669488774471915,522773,504374,1120856,27960315,16531910,5,1,4,0
334.0,336.43019294850365,33.805070542541614,533091,508615,1132786,28019183,16559318,5,1,4,0
335.0,337.25458515199426,33.93024264082116,513802,495569,1033350,28063544,16588597,3,1,4,0
336.0,338.0577865701038,34.068793780301384,511980,500196,1095051,28116767,16617616,5,1,4,0
337.0,339.1455089245465,34.17921232017322,532786,505450,1101974,28166402,16649953,4,1,4,0
338.0,340.12689313764497,34.31291968825154,519100,500576,963711,28213907,16682122,4,1,4,0
339.0,340.94513001171623,34.404638397487794,513965,491263,1077430,28269268,16710462,3,1,4,0
340.0,342.12071793926975,34.539886259253564,530941,502217,1167181,28311961,16740312,5,1,4,0
341.0,343.1869619974548,34.67946757813527,520206,495105,944897,28350129,16771141,3,1,4,0
342.0,344.09267125026815,34.798108384207104,514158,493646,975855,28401251,16802415,5,1,4,0
343.0,345.06814930911617,34.89121301467204,511900,491361,1043814,28450560,16837372,4,1,4,0
344.0,346.0638559822784,34.969380405968145,533263,505952,1048438,28493796,16867288,5,1,4,0
345.0,347.09182710818675,35.0518983532629,522078,495826,1072882,28535243,16900794,3,1,4,0
346.0,348.23480721925455,35.11513386347024,515284,501666,1048379,28594896,16927314,3,1,4,0
347.0,349.2707673323482,35.16985004399632,525555,502894,1111652,28647212,16955401,4,1,4,0
348.0,350.4622577919662,35.26129184860613,528167,500809,965681,28697310,16978994,4,1,4,0
349.0,351.55298142768487,35.315558717161935,527626,501482,1042719,28758286,17009447,4,1,4,0
350.0,352.7483883069932,35.45361751983176,514447,501905,1102985,28813396,17041390,4,1,4,0
351.0,353.7686879675038,35.56861332885403,519430,500690,1010346,28872243,17063724,3,1,4,0
352.0,354.84006764288904,35.70298005347676,516409,496199,1033600,28916343,17094289,5,1,4,0
353.0,355.9352270717149,35.79742171955168,510780,495753,923814,28960256,17126101,4,1,4,0
354.0,357.0371258855425,35.86981701391921,523040,499475,988373,29013341,17157743,4,1,4,0
355.0,357.846897736877,35.94884489681271,518869,499369,1030194,29065414,17184155,5,1,4,0
356.0,358.69788746517105,36.084318208875125,518165,502146,1015390,29121662,17216475,5,1,4,0
357.0,359.5889764195827,36.14650753192423,522429,505508,1089716,29163508,17246503,3,1,4,0
358.0,360.4975742159333,36.266334115343014,528946,501719,1081563,29217026,17278276,5,1,4,0
